"""衣物""","""衣物"""
"""橡胶及其制品""","""橡胶及其制品"""
"""塑料玩具及用品""","""塑料玩具及用品"""
"""纸箱饮料及牛奶等包装（利乐包盒）""","""纸箱饮料及牛奶等包装（利乐包盒）"""
"""复印纸等纸张纸板""","""复印纸等纸张纸板"""
"""废电路板""","""废电路板"""
"""含汞、镍铬的充电电池和纽扣电池""","""含汞、镍铬的充电电池和纽扣电池"""
"""药品及其包装物""","""药品及其包装物"""
"""硒鼓墨盒""","""硒鼓墨盒"""
"""杀虫剂和消毒剂及其包装物""","""杀虫剂和消毒剂及其包装物"""
"""矿物油""","""矿物油"""
"""溶剂""","""溶剂"""
"""油漆涂料""","""油漆涂料"""
"""盆栽植物残渣落叶""","""盆栽植物残渣落叶"""
"""瓜果及其果肉""","""瓜果及其果肉"""
"""肉蛋及其加工品""","""肉蛋及其加工品"""
"""水产及其加工品""","""水产及其加工品"""
"""陶瓷及其他难以归类和无利用价值的物品""","""陶瓷及其他难以归类和无利用价值的物品"""
"""受污染织物等其他难以回收利用的物品""","""受污染织物等其他难以回收利用的物品"""
"""保鲜袋（膜）""","""保鲜袋（膜）"""
"""受污染的一次性餐具""","""受污染的一次性餐具"""
"""午餐肉罐头盒""","""午餐肉罐头盒"""
"""铜制零部件""","""铜制零部件"""
"""铁制零部件""","""铁制零部件"""
"""铜锅""","""铜锅"""
"""玻璃储物罐""","""玻璃储物罐"""
"""塑料奶瓶""","""塑料奶瓶"""
"""纸质纸巾盒""","""纸质纸巾盒"""
"""废旧胶卷""","""废旧胶卷"""
"""使用过的针管""","""使用过的针管"""
"""废旧机油容器""","""废旧机油容器"""
"""废旧机油""","""废旧机油"""
"""蚊香盘""","""蚊香盘"""
"""液体蚊香瓶""","""液体蚊香瓶"""
"""过期洗涤剂""","""过期洗涤剂"""
"""摩斯罐""","""摩斯罐"""
"""荧光灯泡""","""荧光灯泡"""
"""盆景等植物的残枝落叶""","""盆景等植物的残枝落叶"""
"""海鲜残渣""","""海鲜残渣"""
"""边角内块""","""边角内块"""
"""动物血制品""","""动物血制品"""
"""剩包子""","""剩包子"""
"""剩面条""","""剩面条"""
"""废旧砧板""","""废旧砧板"""
"""其他陶瓷品""","""其他陶瓷品"""
"""破旧陶瓷杯""","""破旧陶瓷杯"""
"""破旧陶瓷碗""","""破旧陶瓷碗"""
"""受污染的纺织制品""","""受污染的纺织制品"""
"""废旧鞋子""","""废旧鞋子"""
"""受污染的塑料制品""","""受污染的塑料制品"""
"""受污染的纸制品""","""受污染的纸制品"""
"""受污染的复写纸""","""受污染的复写纸"""
"""受污染的明信片""","""受污染的明信片"""
"""女性卫生用品""","""女性卫生用品"""
"""废扣子电池""","""废扣子电池"""
"""废充电电池""","""废充电电池"""
"""木制相框""","""木制相框"""
"""木积木""","""木积木"""
"""木质拖把""","""木质拖把"""
"""木盒子""","""木盒子"""
"""木板凳""","""木板凳"""
"""木凳子""","""木凳子"""
"""木桶""","""木桶"""
"""木花架""","""木花架"""
"""金属元件""","""金属元件"""
"""废旧电线""","""废旧电线"""
"""刀具刀片""","""刀具刀片"""
"""不锈钢餐具""","""不锈钢餐具"""
"""水壶""","""水壶"""
"""包装罐""","""包装罐"""
"""金属制包装盒""","""金属制包装盒"""
"""金属制奶粉罐""","""金属制奶粉罐"""
"""玻璃工艺品""","""玻璃工艺品"""
"""茶几玻璃""","""茶几玻璃"""
"""玻璃盘""","""玻璃盘"""
"""花瓶""","""花瓶"""
"""洗发沐浴瓶""","""洗发沐浴瓶"""
"""传单广告纸""","""传单广告纸"""
"""挂历""","""挂历"""
"""报刊杂志""","""报刊杂志"""
"""旧书本""","""旧书本"""
"""农药""","""农药"""
"""喷漆罐""","""喷漆罐"""
"""口服颗粒""","""口服颗粒"""
"""胶丸""","""胶丸"""
"""药品药片瓶""","""药品药片瓶"""
"""药品药片塑料铝箔包装""","""药品药片塑料铝箔包装"""
"""药品药片""","""药品药片"""
"""笔记本电脑电池""","""笔记本电脑电池"""
"""奶糖""","""奶糖"""
"""炒菜""","""炒菜"""
"""芒果""","""芒果"""
"""木瓜皮""","""木瓜皮"""
"""水产食品""","""水产食品"""
"""鹅肉""","""鹅肉"""
"""白菜""","""白菜"""
"""破损花瓶""","""破损花瓶"""
"""破损碗碟""","""破损碗碟"""
"""蚝壳""","""蚝壳"""
"""动物筒骨头骨""","""动物筒骨头骨"""
"""路面清扫的灰土""","""路面清扫的灰土"""
"""木竹砧板""","""木竹砧板"""
"""木竹餐具""","""木竹餐具"""
"""镜子等有镀层的玻璃制品""","""镜子等有镀层的玻璃制品"""
"""沾污的餐盒""","""沾污的餐盒"""
"""软胶管""","""软胶管"""
"""污损的保鲜膜""","""污损的保鲜膜"""
"""胶贴纸""","""胶贴纸"""
"""污损纸张纸盒""","""污损纸张纸盒"""
"""花草残枝落叶""","""花草残枝落叶"""
"""烂菜叶子""","""烂菜叶子"""
"""畜禽骨骼""","""畜禽骨骼"""
"""菜帮菜叶""","""菜帮菜叶"""
"""畜禽内脏""","""畜禽内脏"""
"""保鲜膜纸质内芯""","""保鲜膜纸质内芯"""
"""塑料制品""","""塑料制品"""
"""塑料托盘""","""塑料托盘"""
"""金属剪刀""","""金属剪刀"""
"""厨房用锅""","""厨房用锅"""
"""金属水龙头""","""金属水龙头"""
"""金属刀具""","""金属刀具"""
"""玻璃制品""","""玻璃制品"""
"""过期口服液""","""过期口服液"""
"""清理清洗剂瓶""","""清理清洗剂瓶"""
"""单端节能荧光灯""","""单端节能荧光灯"""
"""环形荧光灯""","""环形荧光灯"""
"""直管荧光灯""","""直管荧光灯"""
"""充电式电池""","""充电式电池"""
"""放餐厨垃圾的垃圾袋""","""放餐厨垃圾的垃圾袋"""
"""污染塑料""","""污染塑料"""
"""破损陶瓷用品""","""破损陶瓷用品"""
"""叫花鸡""","""叫花鸡"""
"""火锅汤底中沥干后的固体废弃物""","""火锅汤底中沥干后的固体废弃物"""
"""果实""","""果实"""
"""水果茎枝（葡萄枝）""","""水果茎枝（葡萄枝）"""
"""牛""","""牛"""
"""废毛巾""","""废毛巾"""
"""废床单""","""废床单"""
"""废窗帘""","""废窗帘"""
"""废布料""","""废布料"""
"""废衣服""","""废衣服"""
"""刀具""","""刀具"""
"""废旧钢筋""","""废旧钢筋"""
"""玻璃盆""","""玻璃盆"""
"""水杯""","""水杯"""
"""唇膏""","""唇膏"""
"""护发素""","""护发素"""
"""血压计""","""血压计"""
"""药物胶囊""","""药物胶囊"""
"""老鼠药、杀虫喷雾罐""","""老鼠药、杀虫喷雾罐"""
"""医用棉签（少量）""","""医用棉签（少量）"""
"""医用纱布（少量）""","""医用纱布（少量）"""
"""脚指甲""","""脚指甲"""
"""太空沙""","""太空沙"""
"""玉米衣""","""玉米衣"""
"""卫生间用纸""","""卫生间用纸"""
"""巾纸""","""巾纸"""
"""干净的纸杯""","""干净的纸杯"""
"""金属眼镜框""","""金属眼镜框"""
"""干净的食用油桶""","""干净的食用油桶"""
"""干净塑料瓶杯罐""","""干净塑料瓶杯罐"""
"""塑料矿泉水瓶""","""塑料矿泉水瓶"""
"""图书""","""图书"""
"""煤燃气灶""","""煤燃气灶"""
"""相机""","""相机"""
"""搅拌机""","""搅拌机"""
"""被罩""","""被罩"""
"""干净袜子""","""干净袜子"""
"""窗户玻璃""","""窗户玻璃"""
"""彩灯""","""彩灯"""
"""涂改液（修正带）""","""涂改液（修正带）"""
"""除臭剂""","""除臭剂"""
"""过期化妆品及其包装物""","""过期化妆品及其包装物"""
"""含水银废旧物品灯泡类""","""含水银废旧物品灯泡类"""
"""废水银体温计""","""废水银体温计"""
"""废铅酸蓄电池""","""废铅酸蓄电池"""
"""废手机电池""","""废手机电池"""
"""废纽扣电池""","""废纽扣电池"""
"""云豆""","""云豆"""
"""菜叶子""","""菜叶子"""
"""剩糌粑""","""剩糌粑"""
"""食品防腐剂""","""食品防腐剂"""
"""破旧陶瓷品""","""破旧陶瓷品"""
"""抹布拖布""","""抹布拖布"""
"""牛羊猪大骨""","""牛羊猪大骨"""
"""MP4""","""MP4"""
"""DVD机""","""DVD机"""
"""数字音乐播放器""","""数字音乐播放器"""
"""儿童电动玩具""","""儿童电动玩具"""
"""主要包括废弃衣服""","""主要包括废弃衣服"""
"""铝""","""铝"""
"""铁""","""铁"""
"""铜""","""铜"""
"""铁皮罐头盒""","""铁皮罐头盒"""
"""酱油瓶""","""酱油瓶"""
"""玻璃瓶和碎玻璃片""","""玻璃瓶和碎玻璃片"""
"""塑料碗（盆）""","""塑料碗（盆）"""
"""塑料杯子""","""塑料杯子"""
"""塑料牙刷""","""塑料牙刷"""
"""一次性塑料餐盒餐具""","""一次性塑料餐盒餐具"""
"""各种塑料袋""","""各种塑料袋"""
"""纸盒""","""纸盒"""
"""广告用纸""","""广告用纸"""
"""各种包装用纸""","""各种包装用纸"""
"""期刊""","""期刊"""
"""书本纸""","""书本纸"""
"""x光片等感光胶片""","""x光片等感光胶片"""
"""杀虫喷雾罐""","""杀虫喷雾罐"""
"""毒鼠强""","""毒鼠强"""
"""过期的指甲油""","""过期的指甲油"""
"""荧光（日光）灯管""","""荧光（日光）灯管"""
"""牛排""","""牛排"""
"""米面""","""米面"""
"""水""","""水"""
"""食品残留物""","""食品残留物"""
"""油漆颜料""","""油漆颜料"""
"""建筑垃圾""","""建筑垃圾"""
"""花草""","""花草"""
"""渣土灰尘""","""渣土灰尘"""
"""如烟蒂""","""如烟蒂"""
"""如纸杯""","""如纸杯"""
"""凳子（铁质、塑料）""","""凳子（铁质、塑料）"""
"""洗干净的粉底液瓶""","""洗干净的粉底液瓶"""
"""电话""","""电话"""
"""饮水机""","""饮水机"""
"""冰箱""","""冰箱"""
"""玻璃门窗""","""玻璃门窗"""
"""塑料用品""","""塑料用品"""
"""塑料桶盆""","""塑料桶盆"""
"""牛奶盒等纸质包装盒""","""牛奶盒等纸质包装盒"""
"""药罐（干净的属）""","""药罐（干净的属）"""
"""废旧电路板""","""废旧电路板"""
"""废弃电热蚊香片""","""废弃电热蚊香片"""
"""其他感光胶片""","""其他感光胶片"""
"""消毒剂包装物""","""消毒剂包装物"""
"""非药品包装物""","""非药品包装物"""
"""植物残枝落叶""","""植物残枝落叶"""
"""火锅酱料""","""火锅酱料"""
"""速溶饮料粉末""","""速溶饮料粉末"""
"""肉蛋加工品""","""肉蛋加工品"""
"""肉蛋""","""肉蛋"""
"""罐头食品内容物""","""罐头食品内容物"""
"""鸡鸭""","""鸡鸭"""
"""水产品加工品""","""水产品加工品"""
"""水产品（硬壳为其他垃圾）""","""水产品（硬壳为其他垃圾）"""
"""银耳干""","""银耳干"""
"""果肉""","""果肉"""
"""菌菇等蔬菜""","""菌菇等蔬菜"""
"""无利用价值的物品""","""无利用价值的物品"""
"""其他难以归类""","""其他难以归类"""
"""其他动物骨头""","""其他动物骨头"""
"""其他水产品硬壳""","""其他水产品硬壳"""
"""其他难以回收利用的物品""","""其他难以回收利用的物品"""
"""破损的鞋帽""","""破损的鞋帽"""
"""受污染的织物""","""受污染的织物"""
"""其他受污染不宜再生利用的纸张""","""其他受污染不宜再生利用的纸张"""
"""化妆纸""","""化妆纸"""
"""灭鼠药""","""灭鼠药"""
"""红药水""","""红药水"""
"""小贝壳""","""小贝壳"""
"""印泥（油）""","""印泥（油）"""
"""墨水""","""墨水"""
"""浴室防滑垫""","""浴室防滑垫"""
"""胶带类""","""胶带类"""
"""牙胶""","""牙胶"""
"""隔热垫猫砂""","""隔热垫猫砂"""
"""保暖贴""","""保暖贴"""
"""粉扑""","""粉扑"""
"""杯具""","""杯具"""
"""陶瓷餐具""","""陶瓷餐具"""
"""砧板菜板""","""砧板菜板"""
"""5号7号电池（含汞）""","""5号7号电池（含汞）"""
"""5号干电池（含汞）""","""5号干电池（含汞）"""
"""7号南孚电池（含汞）""","""7号南孚电池（含汞）"""
"""助听器电池（含汞）""","""助听器电池（含汞）"""
"""未使用过的电池（含汞）""","""未使用过的电池（含汞）"""
"""旧电池（含汞）""","""旧电池（含汞）"""
"""普通干电池（含汞）""","""普通干电池（含汞）"""
"""干电池（1号、5号、7号）含汞""","""干电池（1号、5号、7号）含汞"""
"""一次性电池（含汞）""","""一次性电池（含汞）"""
"""五号干电池（含汞）""","""五号干电池（含汞）"""
"""普通一次性电池（含汞）""","""普通一次性电池（含汞）"""
"""南孚电池（含汞）""","""南孚电池（含汞）"""
"""七号电池（含汞）""","""七号电池（含汞）"""
"""五号电池(含汞）""","""五号电池(含汞）"""
"""7号电池（含汞）""","""7号电池（含汞）"""
"""废旧电池（含汞）""","""废旧电池（含汞）"""
"""电池（含汞）""","""电池（含汞）"""
"""没电的电池（含汞）""","""没电的电池（含汞）"""
"""消毒剂及其包装物""","""消毒剂及其包装物"""
"""濑尿虾壳""","""濑尿虾壳"""
"""废纺织物（洗净后的）""","""废纺织物（洗净后的）"""
"""洗发液瓶（洗净后的）""","""洗发液瓶（洗净后的）"""
"""糖果的包装""","""糖果的包装"""
"""5号电池（不含汞）""","""5号电池（不含汞）"""
"""碱性电池（不含汞）""","""碱性电池（不含汞）"""
"""干电池（碱性不含汞）""","""干电池（碱性不含汞）"""
"""污染的塑料带""","""污染的塑料带"""
"""废弃的篮球""","""废弃的篮球"""
"""果汁盒（洗净后的）""","""果汁盒（洗净后的）"""
"""洗面奶瓶子（洗净后的）""","""洗面奶瓶子（洗净后的）"""
"""旧工作服（洗净后的）""","""旧工作服（洗净后的）"""
"""化妆品玻璃器皿（洗净后的）""","""化妆品玻璃器皿（洗净后的）"""
"""安慕希瓶（洗净后的）""","""安慕希瓶（洗净后的）"""
"""玻璃油瓶（洗净后的）""","""玻璃油瓶（洗净后的）"""
"""卸妆水塑料瓶（洗净后的）""","""卸妆水塑料瓶（洗净后的）"""
"""乳液玻璃瓶（洗净后的）""","""乳液玻璃瓶（洗净后的）"""
"""旧被子（洗净后的）""","""旧被子（洗净后的）"""
"""玻璃碗（洗净后的）""","""玻璃碗（洗净后的）"""
"""旧衣服（洗净后的）""","""旧衣服（洗净后的）"""
"""用过的清洁剂瓶（洗净后的）""","""用过的清洁剂瓶（洗净后的）"""
"""洗发液瓶子（洗净后的）""","""洗发液瓶子（洗净后的）"""
"""酸奶瓷瓶（洗净后的）""","""酸奶瓷瓶（洗净后的）"""
"""洗手液瓶（洗净后的）""","""洗手液瓶（洗净后的）"""
"""醋玻璃瓶（洗净后的）""","""醋玻璃瓶（洗净后的）"""
"""酱油玻璃瓶（洗净后的）""","""酱油玻璃瓶（洗净后的）"""
"""旧矿泉水瓶（洗净后的）""","""旧矿泉水瓶（洗净后的）"""
"""洗发露瓶（洗净后的）""","""洗发露瓶（洗净后的）"""
"""空护肤品玻璃瓶（洗净后的）""","""空护肤品玻璃瓶（洗净后的）"""
"""塑料盒子（洗净后的）""","""塑料盒子（洗净后的）"""
"""洗发瓶（洗净后的）""","""洗发瓶（洗净后的）"""
"""抓绒睡衣（洗净后的）""","""抓绒睡衣（洗净后的）"""
"""睡衣（洗净后的）""","""睡衣（洗净后的）"""
"""洗涤剂瓶子（洗净后的）""","""洗涤剂瓶子（洗净后的）"""
"""白醋玻璃瓶（洗净后的）""","""白醋玻璃瓶（洗净后的）"""
"""旧毛衣（洗净后的）""","""旧毛衣（洗净后的）"""
"""浴液瓶（洗净后的）""","""浴液瓶（洗净后的）"""
"""枕巾（洗净后的）""","""枕巾（洗净后的）"""
"""羽绒被（洗净后的）""","""羽绒被（洗净后的）"""
"""棉被（洗净后的）""","""棉被（洗净后的）"""
"""牛奶纸盒（洗净后的）""","""牛奶纸盒（洗净后的）"""
"""茶油瓶（洗净后的）""","""茶油瓶（洗净后的）"""
"""空玻璃啤酒瓶（洗净后的）""","""空玻璃啤酒瓶（洗净后的）"""
"""化妆水玻璃瓶（洗净后的）""","""化妆水玻璃瓶（洗净后的）"""
"""可回收标志餐盒（洗净后的）""","""可回收标志餐盒（洗净后的）"""
"""啤酒瓶（洗净后的）""","""啤酒瓶（洗净后的）"""
"""衬衫（洗净后的）""","""衬衫（洗净后的）"""
"""化妆品玻璃空瓶（洗净后的）""","""化妆品玻璃空瓶（洗净后的）"""
"""毛衣（洗净后的）""","""毛衣（洗净后的）"""
"""毛线衣（洗净后的）""","""毛线衣（洗净后的）"""
"""矿泉水瓶子（洗净后的）""","""矿泉水瓶子（洗净后的）"""
"""果汁盒（利乐包装）洗净后的""","""果汁盒（利乐包装）洗净后的"""
"""化妆品玻璃瓶（洗净后的）""","""化妆品玻璃瓶（洗净后的）"""
"""塑料酱油瓶（洗净后的）""","""塑料酱油瓶（洗净后的）"""
"""旧床单（洗净后的）""","""旧床单（洗净后的）"""
"""葡萄糖酸钙玻璃瓶（洗净后的）""","""葡萄糖酸钙玻璃瓶（洗净后的）"""
"""益力多瓶子（洗净后的）""","""益力多瓶子（洗净后的）"""
"""酱菜瓶（洗净后的）""","""酱菜瓶（洗净后的）"""
"""护肤品塑料瓶（洗净后的）""","""护肤品塑料瓶（洗净后的）"""
"""洗面奶塑料瓶（洗净后的）""","""洗面奶塑料瓶（洗净后的）"""
"""用过的报纸""","""用过的报纸"""
"""旧棉被（洗净后的）""","""旧棉被（洗净后的）"""
"""废旧衣服（洗净后的）""","""废旧衣服（洗净后的）"""
"""生理盐水瓶(洗净后的）""","""生理盐水瓶(洗净后的）"""
"""维生素E乳瓶（洗净后的）""","""维生素E乳瓶（洗净后的）"""
"""牙膏瓶（洗净后的）""","""牙膏瓶（洗净后的）"""
"""保健品塑料瓶（洗净后的）""","""保健品塑料瓶（洗净后的）"""
"""装过药的铝盒（洗净后的）""","""装过药的铝盒（洗净后的）"""
"""被子（洗净后的）""","""被子（洗净后的）"""
"""化妆品罐（洗净后的）""","""化妆品罐（洗净后的）"""
"""中药玻璃瓶（洗净后的）""","""中药玻璃瓶（洗净后的）"""
"""纸杯（洗净后的）""","""纸杯（洗净后的）"""
"""棉袄（清净后的）""","""棉袄（清净后的）"""
"""破璃瓶（洗净后的）""","""破璃瓶（洗净后的）"""
"""牛奶盒（洗净后的）""","""牛奶盒（洗净后的）"""
"""油壶（洗净后的）""","""油壶（洗净后的）"""
"""酱油塑料瓶（洗净后的）""","""酱油塑料瓶（洗净后的）"""
"""护发素瓶（洗净后的）""","""护发素瓶（洗净后的）"""
"""消毒液瓶（洗净后的）""","""消毒液瓶（洗净后的）"""
"""洗发水瓶（洗净后的）""","""洗发水瓶（洗净后的）"""
"""墨汁瓶（洗净后的）""","""墨汁瓶（洗净后的）"""
"""啤酒罐（洗净后的）""","""啤酒罐（洗净后的）"""
"""香精瓶（洗净后的）""","""香精瓶（洗净后的）"""
"""椰奶盒（洗净后的）""","""椰奶盒（洗净后的）"""
"""鲜奶盒（洗净后的）""","""鲜奶盒（洗净后的）"""
"""果酱瓶（洗净后的）""","""果酱瓶（洗净后的）"""
"""水果罐（洗净后的）""","""水果罐（洗净后的）"""
"""饮料瓶（洗净后的）""","""饮料瓶（洗净后的）"""
"""料酒瓶（洗净后的）""","""料酒瓶（洗净后的）"""
"""酒瓶（洗净后的）""","""酒瓶（洗净后的）"""
"""饮料玻璃瓶（洗净后的）""","""饮料玻璃瓶（洗净后的）"""
"""硬质塑料瓶（洗净后的）""","""硬质塑料瓶（洗净后的）"""
"""玻璃调料瓶（洗净后的）""","""玻璃调料瓶（洗净后的）"""
"""有回收标志的奶茶杯盖（洗净后的）""","""有回收标志的奶茶杯盖（洗净后的）"""
"""有回收标志的咖啡杯盖（洗净后的）""","""有回收标志的咖啡杯盖（洗净后的）"""
"""有回收标志的咖啡杯（洗净后的）""","""有回收标志的咖啡杯（洗净后的）"""
"""酸奶玻璃瓶（洗净后的）""","""酸奶玻璃瓶（洗净后的）"""
"""饮料利乐包装（洗净后的）""","""饮料利乐包装（洗净后的）"""
"""塑料沐浴露瓶（洗净后的）""","""塑料沐浴露瓶（洗净后的）"""
"""食用油玻璃瓶（洗净后的）""","""食用油玻璃瓶（洗净后的）"""
"""牛奶利乐包装盒（洗净后的）""","""牛奶利乐包装盒（洗净后的）"""
"""废饮料瓶（洗净后的）""","""废饮料瓶（洗净后的）"""
"""王老吉包装盒（洗净后的）""","""王老吉包装盒（洗净后的）"""
"""护肤品玻璃罐（洗净后的）""","""护肤品玻璃罐（洗净后的）"""
"""塑料袋（洗净后的）""","""塑料袋（洗净后的）"""
"""包包""","""包包"""
"""粉底液瓶（洗净后的）""","""粉底液瓶（洗净后的）"""
"""废油壶（洗净后的）""","""废油壶（洗净后的）"""
"""油漆和溶剂""","""油漆和溶剂"""
"""镍镉的充电电池""","""镍镉的充电电池"""
"""中药""","""中药"""
"""味精等调料""","""味精等调料"""
"""罐头等食品""","""罐头等食品"""
"""清洗干净的果酱瓶""","""清洗干净的果酱瓶"""
"""清洗干净的果冻杯""","""清洗干净的果冻杯"""
"""清洗干净的料酒瓶""","""清洗干净的料酒瓶"""
"""清洗干净的玻璃醋瓶""","""清洗干净的玻璃醋瓶"""
"""清洗干净的番茄酱瓶""","""清洗干净的番茄酱瓶"""
"""清洗干净的沙拉酱瓶""","""清洗干净的沙拉酱瓶"""
"""清洗干净的塑料酸奶盒""","""清洗干净的塑料酸奶盒"""
"""塑料鞋""","""塑料鞋"""
"""塑料玩具及其用品""","""塑料玩具及其用品"""
"""中性笔笔杆""","""中性笔笔杆"""
"""签名笔笔杆""","""签名笔笔杆"""
"""饮料及牛奶等纸包装""","""饮料及牛奶等纸包装"""
"""卷纸纸芯""","""卷纸纸芯"""
"""邮寄包装盒""","""邮寄包装盒"""
"""复印纸等纸张""","""复印纸等纸张"""
"""擦狗尿的纸""","""擦狗尿的纸"""
"""碎纸（纸屑）""","""碎纸（纸屑）"""
"""陶瓷及其他难以归类和无利用价值物品""","""陶瓷及其他难以归类和无利用价值物品"""
"""受污染织物等其他难回收利用物品""","""受污染织物等其他难回收利用物品"""
"""鳗鲑""","""鳗鲑"""
"""发霉糕点""","""发霉糕点"""
"""调料酱料""","""调料酱料"""
"""动物内脏鳞皮""","""动物内脏鳞皮"""
"""瓜果皮壳""","""瓜果皮壳"""
"""装保健品的塑料瓶（如装鱼油的塑料瓶）""","""装保健品的塑料瓶（如装鱼油的塑料瓶）"""
"""旧织物""","""旧织物"""
"""相机等小型电器电子产品""","""相机等小型电器电子产品"""
"""烧水壶""","""烧水壶"""
"""布绒玩具""","""布绒玩具"""
"""衣帽鞋包""","""衣帽鞋包"""
"""可重复或再使用的废旧纺织品""","""可重复或再使用的废旧纺织品"""
"""无破损""","""无破损"""
"""包括干净整洁""","""包括干净整洁"""
"""干净的复合纸质包装（牛奶盒、果汁盒等）""","""干净的复合纸质包装（牛奶盒、果汁盒等）"""
"""干净的保鲜盒""","""干净的保鲜盒"""
"""手提纸袋""","""手提纸袋"""
"""包装泡沫箱""","""包装泡沫箱"""
"""包装纸箱""","""包装纸箱"""
"""窗玻璃等玻璃制品""","""窗玻璃等玻璃制品"""
"""包括无色玻璃和有色玻璃，如玻璃瓶""","""包括无色玻璃和有色玻璃，如玻璃瓶"""
"""指甲钳等金属制品""","""指甲钳等金属制品"""
"""工具刀""","""工具刀"""
"""金属桶""","""金属桶"""
"""桌椅等塑料制品""","""桌椅等塑料制品"""
"""盘""","""盘"""
"""碗""","""碗"""
"""桶""","""桶"""
"""胶卷""","""胶卷"""
"""X光底片""","""X光底片"""
"""颜料及其包装物""","""颜料及其包装物"""
"""家庭日常生活中产生的废药品及其包装物""","""家庭日常生活中产生的废药品及其包装物"""
"""清扫产生的少量尘土""","""清扫产生的少量尘土"""
"""成分复杂的制品""","""成分复杂的制品"""
"""脏污纺织品""","""脏污纺织品"""
"""被污染或者不宜再生利用的废纸制品""","""被污染或者不宜再生利用的废纸制品"""
"""大家电""","""大家电"""
"""座椅""","""座椅"""
"""数码产品""","""数码产品"""
"""箱包""","""箱包"""
"""瓶盖""","""瓶盖"""
"""镍铬充电电池""","""镍铬充电电池"""
"""除渍剂""","""除渍剂"""
"""灭火剂""","""灭火剂"""
"""矿物油及包装""","""矿物油及包装"""
"""消毒剂及容器""","""消毒剂及容器"""
"""杀虫剂及容器""","""杀虫剂及容器"""
"""油漆桶罐盒""","""油漆桶罐盒"""
"""药品包装物""","""药品包装物"""
"""过期胶囊药品""","""过期胶囊药品"""
"""废旧水银温度计""","""废旧水银温度计"""
"""l卤素灯""","""l卤素灯"""
"""宠物饲料零食""","""宠物饲料零食"""
"""家养多肉""","""家养多肉"""
"""瓜类""","""瓜类"""
"""废弃废弃的蔬菜""","""废弃废弃的蔬菜"""
"""剩油脂""","""剩油脂"""
"""餐饮单位产生的剩饭""","""餐饮单位产生的剩饭"""
"""果核""","""果核"""
"""其它水产品""","""其它水产品"""
"""小骨碎骨""","""小骨碎骨"""
"""肉干肉铺""","""肉干肉铺"""
"""肉食内脏""","""肉食内脏"""
"""五谷杂粮""","""五谷杂粮"""
"""家庭产生的剩菜""","""家庭产生的剩菜"""
"""糖果的包装纸""","""糖果的包装纸"""
"""破旧的工艺品""","""破旧的工艺品"""
"""琉璃杯""","""琉璃杯"""
"""陶瓷碗""","""陶瓷碗"""
"""狗屎垫""","""狗屎垫"""
"""受污染纺织物""","""受污染纺织物"""
"""受污染包装纸""","""受污染包装纸"""
"""用过的湿巾纸""","""用过的湿巾纸"""
"""其他未受污染的纸制品""","""其他未受污染的纸制品"""
"""废旧灯泡""","""废旧灯泡"""
"""兔子肉""","""兔子肉"""
"""鸡胸""","""鸡胸"""
"""用餐后剩余的食物残余""","""用餐后剩余的食物残余"""
"""动物肌体""","""动物肌体"""
"""鱼刺等动物骨骼""","""鱼刺等动物骨骼"""
"""其他纺织品破旧陶制品""","""其他纺织品破旧陶制品"""
"""废旧衣被""","""废旧衣被"""
"""灰渣""","""灰渣"""
"""清扫后的尘土颗粒""","""清扫后的尘土颗粒"""
"""刹须刀""","""刹须刀"""
"""拖线板""","""拖线板"""
"""年花年桔""","""年花年桔"""
"""大小型盆栽植物""","""大小型盆栽植物"""
"""计算机""","""计算机"""
"""燃电热水器""","""燃电热水器"""
"""废弃电冰箱""","""废弃电冰箱"""
"""各种包装箱""","""各种包装箱"""
"""各种包装纸""","""各种包装纸"""
"""沐浴露瓶""","""沐浴露瓶"""
"""托盘""","""托盘"""
"""金属瓶""","""金属瓶"""
"""钮扣电池""","""钮扣电池"""
"""废弃化妆品及其容器""","""废弃化妆品及其容器"""
"""空气清新剂""","""空气清新剂"""
"""空调清洗剂""","""空调清洗剂"""
"""喷剂""","""喷剂"""
"""针剂""","""针剂"""
"""片剂""","""片剂"""
"""单端紧凑型节能荧光灯""","""单端紧凑型节能荧光灯"""
"""直管或异形荧光灯""","""直管或异形荧光灯"""
"""玉米外衣""","""玉米外衣"""
"""茶叶蛋売""","""茶叶蛋売"""
"""炒花生売""","""炒花生売"""
"""桂圆売""","""桂圆売"""
"""皮蛋売""","""皮蛋売"""
"""绿化和园林管理中产生的植物枝叶""","""绿化和园林管理中产生的植物枝叶"""
"""皮核""","""皮核"""
"""大型超市等废弃的蔬菜""","""大型超市等废弃的蔬菜"""
"""农产品批发市场""","""农产品批发市场"""
"""农贸市场""","""农贸市场"""
"""过期食品和废弃食用油脂""","""过期食品和废弃食用油脂"""
"""食品加工废料""","""食品加工废料"""
"""餐厨垃圾产生单位在食品生产经营活动中产生的食物残余""","""餐厨垃圾产生单位在食品生产经营活动中产生的食物残余"""
"""帝王蟹売""","""帝王蟹売"""
"""碧根果売""","""碧根果売"""
"""蜂螂贴""","""蜂螂贴"""
"""蝴牛壳""","""蝴牛壳"""
"""海螺売""","""海螺売"""
"""牛骨""","""牛骨"""
"""海胆売""","""海胆売"""
"""小龙虾売""","""小龙虾売"""
"""梭子蟹売""","""梭子蟹売"""
"""已污染纸巾""","""已污染纸巾"""
